,material,compatibility,chemical
2,Acetal (Delrin®),D - Poor,"Ammonia, anhydrous"
3,Aluminum,A1 - Excellent,"Ammonia, anhydrous"
4,Brass,D - Poor,"Ammonia, anhydrous"
5,Bronze,D - Poor,"Ammonia, anhydrous"
6,Buna N (Nitrile),B - Good,"Ammonia, anhydrous"
7,Carbon graphite,A - Excellent,"Ammonia, anhydrous"
8,Carbon Steel,B - Good,"Ammonia, anhydrous"
9,Carpenter 20,A - Excellent,"Ammonia, anhydrous"
10,Cast iron,A - Excellent,"Ammonia, anhydrous"
11,Ceramic Al203,N/A,"Ammonia, anhydrous"
12,Ceramic magnet,N/A,"Ammonia, anhydrous"
13,ChemRaz (FFKM),B - Good,"Ammonia, anhydrous"
14,Copper,D - Poor,"Ammonia, anhydrous"
15,CPVC,A1 - Excellent,"Ammonia, anhydrous"
16,EPDM,A - Excellent,"Ammonia, anhydrous"
17,Epoxy,A - Excellent,"Ammonia, anhydrous"
18,Fluorocarbon (FKM),D - Poor,"Ammonia, anhydrous"
19,Hastelloy-C®,B - Good,"Ammonia, anhydrous"
20,Hypalon®,D - Poor,"Ammonia, anhydrous"
21,Hytrel®,D - Poor,"Ammonia, anhydrous"
22,Kalrez,A - Excellent,"Ammonia, anhydrous"
23,Kel-F®,A - Excellent,"Ammonia, anhydrous"
24,LDPE,B2 - Good,"Ammonia, anhydrous"
25,Natural rubber,D - Poor,"Ammonia, anhydrous"
26,Neoprene,A - Excellent,"Ammonia, anhydrous"
27,NORYL®,B1 - Good,"Ammonia, anhydrous"
28,Nylon,A1 - Excellent,"Ammonia, anhydrous"
29,Polycarbonate,D - Poor,"Ammonia, anhydrous"
30,Polyetherether Ketone (PEEK),A - Excellent,"Ammonia, anhydrous"
31,Polypropylene,A - Excellent,"Ammonia, anhydrous"
32,Polyurethane,D - Poor,"Ammonia, anhydrous"
33,PPS (Ryton®),A1 - Excellent,"Ammonia, anhydrous"
34,PTFE,A - Excellent,"Ammonia, anhydrous"
35,PVC,A2 - Excellent,"Ammonia, anhydrous"
36,PVDF (Kynar®),A - Excellent,"Ammonia, anhydrous"
37,Silicone,C - Fair,"Ammonia, anhydrous"
38,stainless steel - 304,A - Excellent,"Ammonia, anhydrous"
39,stainless steel - 316,A2 - Excellent,"Ammonia, anhydrous"
40,Titanium,C - Fair,"Ammonia, anhydrous"
41,Tygon®,A2 - Excellent,"Ammonia, anhydrous"
42,Viton®,D - Poor,"Ammonia, anhydrous"
0,,,"Ammonia, liquid"
1,ABS plastic,N/A,"Ammonia, liquid"
2,Acetal (Delrin®),D - Poor,"Ammonia, liquid"
3,Aluminum,A - Excellent,"Ammonia, liquid"
4,Brass,N/A,"Ammonia, liquid"
5,Bronze,D - Poor,"Ammonia, liquid"
6,Buna N (Nitrile),C - Fair,"Ammonia, liquid"
7,Carbon graphite,A - Excellent,"Ammonia, liquid"
8,Carbon Steel,A - Excellent,"Ammonia, liquid"
9,Carpenter 20,B2 - Good,"Ammonia, liquid"
10,Cast iron,A - Excellent,"Ammonia, liquid"
11,Ceramic Al203,A - Excellent,"Ammonia, liquid"
12,Ceramic magnet,N/A,"Ammonia, liquid"
13,ChemRaz (FFKM),N/A,"Ammonia, liquid"
14,Copper,N/A,"Ammonia, liquid"
15,CPVC,A - Excellent,"Ammonia, liquid"
16,EPDM,A - Excellent,"Ammonia, liquid"
17,Epoxy,A1 - Excellent,"Ammonia, liquid"
18,Fluorocarbon (FKM),D - Poor,"Ammonia, liquid"
19,Hastelloy-C®,B - Good,"Ammonia, liquid"
20,Hypalon®,D - Poor,"Ammonia, liquid"
21,Hytrel®,N/A,"Ammonia, liquid"
22,Kalrez,N/A,"Ammonia, liquid"
23,Kel-F®,A - Excellent,"Ammonia, liquid"
24,LDPE,C1 - Fair,"Ammonia, liquid"
25,Natural rubber,D - Poor,"Ammonia, liquid"
26,Neoprene,A - Excellent,"Ammonia, liquid"
27,NORYL®,N/A,"Ammonia, liquid"
28,Nylon,B1 - Good,"Ammonia, liquid"
29,Polycarbonate,D - Poor,"Ammonia, liquid"
30,Polyetherether Ketone (PEEK),B - Good,"Ammonia, liquid"
31,Polypropylene,A2 - Excellent,"Ammonia, liquid"
32,Polyurethane,D - Poor,"Ammonia, liquid"
33,PPS (Ryton®),A1 - Excellent,"Ammonia, liquid"
34,PTFE,A - Excellent,"Ammonia, liquid"
35,PVC,A1 - Excellent,"Ammonia, liquid"
36,PVDF (Kynar®),A - Excellent,"Ammonia, liquid"
37,Silicone,N/A,"Ammonia, liquid"
38,stainless steel - 304,B2 - Good,"Ammonia, liquid"
39,stainless steel - 316,A2 - Excellent,"Ammonia, liquid"
40,Titanium,C - Fair,"Ammonia, liquid"
41,Tygon®,A2 - Excellent,"Ammonia, liquid"
42,Viton®,D - Poor,"Ammonia, liquid"
0,,,Ammonium Acetate
1,ABS plastic,N/A,Ammonium Acetate
2,Acetal (Delrin®),N/A,Ammonium Acetate
3,Aluminum,A - Excellent,Ammonium Acetate
4,Brass,D - Poor,Ammonium Acetate
5,Bronze,D - Poor,Ammonium Acetate
6,Buna N (Nitrile),B - Good,Ammonium Acetate
7,Carbon graphite,N/A,Ammonium Acetate
8,Carbon Steel,N/A,Ammonium Acetate
9,Carpenter 20,N/A,Ammonium Acetate
10,Cast iron,N/A,Ammonium Acetate
11,Ceramic Al203,N/A,Ammonium Acetate
12,Ceramic magnet,N/A,Ammonium Acetate
13,ChemRaz (FFKM),A - Excellent,Ammonium Acetate
14,Copper,N/A,Ammonium Acetate
15,CPVC,A - Excellent,Ammonium Acetate
16,EPDM,A - Excellent,Ammonium Acetate
17,Epoxy,N/A,Ammonium Acetate
18,Fluorocarbon (FKM),A - Excellent,Ammonium Acetate
19,Hastelloy-C®,N/A,Ammonium Acetate
20,Hypalon®,N/A,Ammonium Acetate
21,Hytrel®,N/A,Ammonium Acetate
22,Kalrez,A - Excellent,Ammonium Acetate
23,Kel-F®,N/A,Ammonium Acetate
24,LDPE,A - Excellent,Ammonium Acetate
25,Natural rubber,N/A,Ammonium Acetate
26,Neoprene,A - Excellent,Ammonium Acetate
27,NORYL®,N/A,Ammonium Acetate
28,Nylon,A - Excellent,Ammonium Acetate
29,Polycarbonate,N/A,Ammonium Acetate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Acetate
31,Polypropylene,A - Excellent,Ammonium Acetate
32,Polyurethane,D - Poor,Ammonium Acetate
33,PPS (Ryton®),N/A,Ammonium Acetate
34,PTFE,A - Excellent,Ammonium Acetate
35,PVC,A - Excellent,Ammonium Acetate
36,PVDF (Kynar®),N/A,Ammonium Acetate
37,Silicone,N/A,Ammonium Acetate
38,stainless steel - 304,B - Good,Ammonium Acetate
39,stainless steel - 316,A - Excellent,Ammonium Acetate
40,Titanium,N/A,Ammonium Acetate
41,Tygon®,A - Excellent,Ammonium Acetate
42,Viton®,A - Excellent,Ammonium Acetate
0,,,Ammonium Bifluoride
1,ABS plastic,A2 - Excellent,Ammonium Bifluoride
2,Acetal (Delrin®),D - Poor,Ammonium Bifluoride
3,Aluminum,B - Good,Ammonium Bifluoride
4,Brass,N/A,Ammonium Bifluoride
5,Bronze,D - Poor,Ammonium Bifluoride
6,Buna N (Nitrile),B - Good,Ammonium Bifluoride
7,Carbon graphite,A - Excellent,Ammonium Bifluoride
8,Carbon Steel,D - Poor,Ammonium Bifluoride
9,Carpenter 20,B - Good,Ammonium Bifluoride
10,Cast iron,D - Poor,Ammonium Bifluoride
11,Ceramic Al203,N/A,Ammonium Bifluoride
12,Ceramic magnet,N/A,Ammonium Bifluoride
13,ChemRaz (FFKM),A - Excellent,Ammonium Bifluoride
14,Copper,N/A,Ammonium Bifluoride
15,CPVC,A - Excellent,Ammonium Bifluoride
16,EPDM,A2 - Excellent,Ammonium Bifluoride
17,Epoxy,A1 - Excellent,Ammonium Bifluoride
18,Fluorocarbon (FKM),A - Excellent,Ammonium Bifluoride
19,Hastelloy-C®,B - Good,Ammonium Bifluoride
20,Hypalon®,N/A,Ammonium Bifluoride
21,Hytrel®,N/A,Ammonium Bifluoride
22,Kalrez,A - Excellent,Ammonium Bifluoride
23,Kel-F®,N/A,Ammonium Bifluoride
24,LDPE,A2 - Excellent,Ammonium Bifluoride
25,Natural rubber,N/A,Ammonium Bifluoride
26,Neoprene,D - Poor,Ammonium Bifluoride
27,NORYL®,A - Excellent,Ammonium Bifluoride
28,Nylon,N/A,Ammonium Bifluoride
29,Polycarbonate,N/A,Ammonium Bifluoride
30,Polyetherether Ketone (PEEK),N/A,Ammonium Bifluoride
31,Polypropylene,A - Excellent,Ammonium Bifluoride
32,Polyurethane,N/A,Ammonium Bifluoride
33,PPS (Ryton®),N/A,Ammonium Bifluoride
34,PTFE,A - Excellent,Ammonium Bifluoride
35,PVC,A2 - Excellent,Ammonium Bifluoride
36,PVDF (Kynar®),A - Excellent,Ammonium Bifluoride
37,Silicone,N/A,Ammonium Bifluoride
38,stainless steel - 304,D - Poor,Ammonium Bifluoride
39,stainless steel - 316,B1 - Good,Ammonium Bifluoride
40,Titanium,N/A,Ammonium Bifluoride
41,Tygon®,A2 - Excellent,Ammonium Bifluoride
42,Viton®,A - Excellent,Ammonium Bifluoride
0,,,Ammonium Carbonate
1,ABS plastic,A2 - Excellent,Ammonium Carbonate
2,Acetal (Delrin®),D - Poor,Ammonium Carbonate
3,Aluminum,B - Good,Ammonium Carbonate
4,Brass,D - Poor,Ammonium Carbonate
5,Bronze,D - Poor,Ammonium Carbonate
6,Buna N (Nitrile),B - Good,Ammonium Carbonate
7,Carbon graphite,A - Excellent,Ammonium Carbonate
8,Carbon Steel,B - Good,Ammonium Carbonate
9,Carpenter 20,B - Good,Ammonium Carbonate
10,Cast iron,B - Good,Ammonium Carbonate
11,Ceramic Al203,A - Excellent,Ammonium Carbonate
12,Ceramic magnet,A - Excellent,Ammonium Carbonate
13,ChemRaz (FFKM),A - Excellent,Ammonium Carbonate
14,Copper,D - Poor,Ammonium Carbonate
15,CPVC,A - Excellent,Ammonium Carbonate
16,EPDM,A - Excellent,Ammonium Carbonate
17,Epoxy,A2 - Excellent,Ammonium Carbonate
18,Fluorocarbon (FKM),A - Excellent,Ammonium Carbonate
19,Hastelloy-C®,B - Good,Ammonium Carbonate
20,Hypalon®,N/A,Ammonium Carbonate
21,Hytrel®,N/A,Ammonium Carbonate
22,Kalrez,A - Excellent,Ammonium Carbonate
23,Kel-F®,N/A,Ammonium Carbonate
24,LDPE,B2 - Good,Ammonium Carbonate
25,Natural rubber,A - Excellent,Ammonium Carbonate
26,Neoprene,A - Excellent,Ammonium Carbonate
27,NORYL®,A2 - Excellent,Ammonium Carbonate
28,Nylon,A1 - Excellent,Ammonium Carbonate
29,Polycarbonate,N/A,Ammonium Carbonate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Carbonate
31,Polypropylene,A - Excellent,Ammonium Carbonate
32,Polyurethane,A - Excellent,Ammonium Carbonate
33,PPS (Ryton®),A - Excellent,Ammonium Carbonate
34,PTFE,A - Excellent,Ammonium Carbonate
35,PVC,A2 - Excellent,Ammonium Carbonate
36,PVDF (Kynar®),A - Excellent,Ammonium Carbonate
37,Silicone,C - Fair,Ammonium Carbonate
38,stainless steel - 304,B - Good,Ammonium Carbonate
39,stainless steel - 316,B - Good,Ammonium Carbonate
40,Titanium,A - Excellent,Ammonium Carbonate
41,Tygon®,A2 - Excellent,Ammonium Carbonate
42,Viton®,A - Excellent,Ammonium Carbonate
0,,,Ammonium Caseinate
1,ABS plastic,N/A,Ammonium Caseinate
2,Acetal (Delrin®),D - Poor,Ammonium Caseinate
3,Aluminum,N/A,Ammonium Caseinate
4,Brass,N/A,Ammonium Caseinate
5,Bronze,N/A,Ammonium Caseinate
6,Buna N (Nitrile),N/A,Ammonium Caseinate
7,Carbon graphite,N/A,Ammonium Caseinate
8,Carbon Steel,N/A,Ammonium Caseinate
9,Carpenter 20,N/A,Ammonium Caseinate
10,Cast iron,N/A,Ammonium Caseinate
11,Ceramic Al203,N/A,Ammonium Caseinate
12,Ceramic magnet,N/A,Ammonium Caseinate
13,ChemRaz (FFKM),N/A,Ammonium Caseinate
14,Copper,N/A,Ammonium Caseinate
15,CPVC,N/A,Ammonium Caseinate
16,EPDM,N/A,Ammonium Caseinate
17,Epoxy,A - Excellent,Ammonium Caseinate
18,Fluorocarbon (FKM),N/A,Ammonium Caseinate
19,Hastelloy-C®,N/A,Ammonium Caseinate
20,Hypalon®,N/A,Ammonium Caseinate
21,Hytrel®,N/A,Ammonium Caseinate
22,Kalrez,N/A,Ammonium Caseinate
23,Kel-F®,N/A,Ammonium Caseinate
24,LDPE,N/A,Ammonium Caseinate
25,Natural rubber,N/A,Ammonium Caseinate
26,Neoprene,A - Excellent,Ammonium Caseinate
27,NORYL®,A - Excellent,Ammonium Caseinate
28,Nylon,N/A,Ammonium Caseinate
29,Polycarbonate,N/A,Ammonium Caseinate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Caseinate
31,Polypropylene,N/A,Ammonium Caseinate
32,Polyurethane,N/A,Ammonium Caseinate
33,PPS (Ryton®),N/A,Ammonium Caseinate
34,PTFE,N/A,Ammonium Caseinate
35,PVC,N/A,Ammonium Caseinate
36,PVDF (Kynar®),N/A,Ammonium Caseinate
37,Silicone,N/A,Ammonium Caseinate
38,stainless steel - 304,N/A,Ammonium Caseinate
39,stainless steel - 316,A - Excellent,Ammonium Caseinate
40,Titanium,N/A,Ammonium Caseinate
41,Tygon®,N/A,Ammonium Caseinate
42,Viton®,N/A,Ammonium Caseinate
0,,,Ammonium Chloride
1,ABS plastic,A2 - Excellent,Ammonium Chloride
2,Acetal (Delrin®),B - Good,Ammonium Chloride
3,Aluminum,B1 - Good,Ammonium Chloride
4,Brass,D - Poor,Ammonium Chloride
5,Bronze,D - Poor,Ammonium Chloride
6,Buna N (Nitrile),B - Good,Ammonium Chloride
7,Carbon graphite,A - Excellent,Ammonium Chloride
8,Carbon Steel,D - Poor,Ammonium Chloride
9,Carpenter 20,B - Good,Ammonium Chloride
10,Cast iron,D - Poor,Ammonium Chloride
11,Ceramic Al203,A - Excellent,Ammonium Chloride
12,Ceramic magnet,A - Excellent,Ammonium Chloride
13,ChemRaz (FFKM),N/A,Ammonium Chloride
14,Copper,D - Poor,Ammonium Chloride
15,CPVC,A2 - Excellent,Ammonium Chloride
16,EPDM,A - Excellent,Ammonium Chloride
17,Epoxy,A1 - Excellent,Ammonium Chloride
18,Fluorocarbon (FKM),A - Excellent,Ammonium Chloride
19,Hastelloy-C®,D - Poor,Ammonium Chloride
20,Hypalon®,A - Excellent,Ammonium Chloride
21,Hytrel®,A1 - Excellent,Ammonium Chloride
22,Kalrez,A - Excellent,Ammonium Chloride
23,Kel-F®,A - Excellent,Ammonium Chloride
24,LDPE,A2 - Excellent,Ammonium Chloride
25,Natural rubber,A - Excellent,Ammonium Chloride
26,Neoprene,B - Good,Ammonium Chloride
27,NORYL®,A - Excellent,Ammonium Chloride
28,Nylon,B - Good,Ammonium Chloride
29,Polycarbonate,A2 - Excellent,Ammonium Chloride
30,Polyetherether Ketone (PEEK),N/A,Ammonium Chloride
31,Polypropylene,A - Excellent,Ammonium Chloride
32,Polyurethane,B - Good,Ammonium Chloride
33,PPS (Ryton®),A - Excellent,Ammonium Chloride
34,PTFE,A - Excellent,Ammonium Chloride
35,PVC,A2 - Excellent,Ammonium Chloride
36,PVDF (Kynar®),A - Excellent,Ammonium Chloride
37,Silicone,C - Fair,Ammonium Chloride
38,stainless steel - 304,C - Fair,Ammonium Chloride
39,stainless steel - 316,B2 - Good,Ammonium Chloride
40,Titanium,B - Good,Ammonium Chloride
41,Tygon®,A2 - Excellent,Ammonium Chloride
42,Viton®,A - Excellent,Ammonium Chloride
0,,,Ammonium Hydroxide
1,ABS plastic,B - Good,Ammonium Hydroxide
2,Acetal (Delrin®),C - Fair,Ammonium Hydroxide
3,Aluminum,B2 - Good,Ammonium Hydroxide
4,Brass,D - Poor,Ammonium Hydroxide
5,Bronze,D - Poor,Ammonium Hydroxide
6,Buna N (Nitrile),D - Poor,Ammonium Hydroxide
7,Carbon graphite,A - Excellent,Ammonium Hydroxide
8,Carbon Steel,D - Poor,Ammonium Hydroxide
9,Carpenter 20,A - Excellent,Ammonium Hydroxide
10,Cast iron,D - Poor,Ammonium Hydroxide
11,Ceramic Al203,A - Excellent,Ammonium Hydroxide
12,Ceramic magnet,A - Excellent,Ammonium Hydroxide
13,ChemRaz (FFKM),A - Excellent,Ammonium Hydroxide
14,Copper,D - Poor,Ammonium Hydroxide
15,CPVC,A - Excellent,Ammonium Hydroxide
16,EPDM,A - Excellent,Ammonium Hydroxide
17,Epoxy,A1 - Excellent,Ammonium Hydroxide
18,Fluorocarbon (FKM),B - Good,Ammonium Hydroxide
19,Hastelloy-C®,B - Good,Ammonium Hydroxide
20,Hypalon®,A - Excellent,Ammonium Hydroxide
21,Hytrel®,C - Fair,Ammonium Hydroxide
22,Kalrez,A - Excellent,Ammonium Hydroxide
23,Kel-F®,A - Excellent,Ammonium Hydroxide
24,LDPE,A1 - Excellent,Ammonium Hydroxide
25,Natural rubber,D - Poor,Ammonium Hydroxide
26,Neoprene,A - Excellent,Ammonium Hydroxide
27,NORYL®,A - Excellent,Ammonium Hydroxide
28,Nylon,A - Excellent,Ammonium Hydroxide
29,Polycarbonate,D - Poor,Ammonium Hydroxide
30,Polyetherether Ketone (PEEK),A - Excellent,Ammonium Hydroxide
31,Polypropylene,A - Excellent,Ammonium Hydroxide
32,Polyurethane,D - Poor,Ammonium Hydroxide
33,PPS (Ryton®),A - Excellent,Ammonium Hydroxide
34,PTFE,A - Excellent,Ammonium Hydroxide
35,PVC,A - Excellent,Ammonium Hydroxide
36,PVDF (Kynar®),A - Excellent,Ammonium Hydroxide
37,Silicone,A - Excellent,Ammonium Hydroxide
38,stainless steel - 304,A1 - Excellent,Ammonium Hydroxide
39,stainless steel - 316,A1 - Excellent,Ammonium Hydroxide
40,Titanium,A - Excellent,Ammonium Hydroxide
41,Tygon®,A - Excellent,Ammonium Hydroxide
42,Viton®,B - Good,Ammonium Hydroxide
0,,,Ammonium Nitrate
1,ABS plastic,N/A,Ammonium Nitrate
2,Acetal (Delrin®),A2 - Excellent,Ammonium Nitrate
3,Aluminum,B1 - Good,Ammonium Nitrate
4,Brass,D - Poor,Ammonium Nitrate
5,Bronze,D - Poor,Ammonium Nitrate
6,Buna N (Nitrile),A - Excellent,Ammonium Nitrate
7,Carbon graphite,A - Excellent,Ammonium Nitrate
8,Carbon Steel,D - Poor,Ammonium Nitrate
9,Carpenter 20,A - Excellent,Ammonium Nitrate
10,Cast iron,B - Good,Ammonium Nitrate
11,Ceramic Al203,A - Excellent,Ammonium Nitrate
12,Ceramic magnet,N/A,Ammonium Nitrate
13,ChemRaz (FFKM),A - Excellent,Ammonium Nitrate
14,Copper,D - Poor,Ammonium Nitrate
15,CPVC,A2 - Excellent,Ammonium Nitrate
16,EPDM,A - Excellent,Ammonium Nitrate
17,Epoxy,A2 - Excellent,Ammonium Nitrate
18,Fluorocarbon (FKM),A - Excellent,Ammonium Nitrate
19,Hastelloy-C®,B - Good,Ammonium Nitrate
20,Hypalon®,A - Excellent,Ammonium Nitrate
21,Hytrel®,B1 - Good,Ammonium Nitrate
22,Kalrez,A - Excellent,Ammonium Nitrate
23,Kel-F®,A - Excellent,Ammonium Nitrate
24,LDPE,A1 - Excellent,Ammonium Nitrate
25,Natural rubber,C - Fair,Ammonium Nitrate
26,Neoprene,B - Good,Ammonium Nitrate
27,NORYL®,A - Excellent,Ammonium Nitrate
28,Nylon,A1 - Excellent,Ammonium Nitrate
29,Polycarbonate,N/A,Ammonium Nitrate
30,Polyetherether Ketone (PEEK),A - Excellent,Ammonium Nitrate
31,Polypropylene,A - Excellent,Ammonium Nitrate
32,Polyurethane,D - Poor,Ammonium Nitrate
33,PPS (Ryton®),A - Excellent,Ammonium Nitrate
34,PTFE,A - Excellent,Ammonium Nitrate
35,PVC,A2 - Excellent,Ammonium Nitrate
36,PVDF (Kynar®),A - Excellent,Ammonium Nitrate
37,Silicone,C - Fair,Ammonium Nitrate
38,stainless steel - 304,A1 - Excellent,Ammonium Nitrate
39,stainless steel - 316,A - Excellent,Ammonium Nitrate
40,Titanium,A - Excellent,Ammonium Nitrate
41,Tygon®,A2 - Excellent,Ammonium Nitrate
42,Viton®,A - Excellent,Ammonium Nitrate
0,,,Ammonium Oxalate
1,ABS plastic,N/A,Ammonium Oxalate
2,Acetal (Delrin®),B - Good,Ammonium Oxalate
3,Aluminum,N/A,Ammonium Oxalate
4,Brass,N/A,Ammonium Oxalate
5,Bronze,D - Poor,Ammonium Oxalate
6,Buna N (Nitrile),D - Poor,Ammonium Oxalate
7,Carbon graphite,N/A,Ammonium Oxalate
8,Carbon Steel,N/A,Ammonium Oxalate
9,Carpenter 20,A - Excellent,Ammonium Oxalate
10,Cast iron,D - Poor,Ammonium Oxalate
11,Ceramic Al203,N/A,Ammonium Oxalate
12,Ceramic magnet,N/A,Ammonium Oxalate
13,ChemRaz (FFKM),A - Excellent,Ammonium Oxalate
14,Copper,C - Fair,Ammonium Oxalate
15,CPVC,N/A,Ammonium Oxalate
16,EPDM,A - Excellent,Ammonium Oxalate
17,Epoxy,A - Excellent,Ammonium Oxalate
18,Fluorocarbon (FKM),N/A,Ammonium Oxalate
19,Hastelloy-C®,A - Excellent,Ammonium Oxalate
20,Hypalon®,N/A,Ammonium Oxalate
21,Hytrel®,N/A,Ammonium Oxalate
22,Kalrez,A - Excellent,Ammonium Oxalate
23,Kel-F®,N/A,Ammonium Oxalate
24,LDPE,N/A,Ammonium Oxalate
25,Natural rubber,N/A,Ammonium Oxalate
26,Neoprene,A - Excellent,Ammonium Oxalate
27,NORYL®,N/A,Ammonium Oxalate
28,Nylon,N/A,Ammonium Oxalate
29,Polycarbonate,A1 - Excellent,Ammonium Oxalate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Oxalate
31,Polypropylene,A - Excellent,Ammonium Oxalate
32,Polyurethane,N/A,Ammonium Oxalate
33,PPS (Ryton®),N/A,Ammonium Oxalate
34,PTFE,N/A,Ammonium Oxalate
35,PVC,A - Excellent,Ammonium Oxalate
36,PVDF (Kynar®),N/A,Ammonium Oxalate
37,Silicone,N/A,Ammonium Oxalate
38,stainless steel - 304,A - Excellent,Ammonium Oxalate
39,stainless steel - 316,A - Excellent,Ammonium Oxalate
40,Titanium,N/A,Ammonium Oxalate
41,Tygon®,A - Excellent,Ammonium Oxalate
42,Viton®,N/A,Ammonium Oxalate
0,,,Ammonium Persulfate
1,ABS plastic,A2 - Excellent,Ammonium Persulfate
2,Acetal (Delrin®),D - Poor,Ammonium Persulfate
3,Aluminum,D - Poor,Ammonium Persulfate
4,Brass,D - Poor,Ammonium Persulfate
5,Bronze,D - Poor,Ammonium Persulfate
6,Buna N (Nitrile),A - Excellent,Ammonium Persulfate
7,Carbon graphite,A - Excellent,Ammonium Persulfate
8,Carbon Steel,D - Poor,Ammonium Persulfate
9,Carpenter 20,B - Good,Ammonium Persulfate
10,Cast iron,D - Poor,Ammonium Persulfate
11,Ceramic Al203,A - Excellent,Ammonium Persulfate
12,Ceramic magnet,A - Excellent,Ammonium Persulfate
13,ChemRaz (FFKM),A - Excellent,Ammonium Persulfate
14,Copper,D - Poor,Ammonium Persulfate
15,CPVC,A - Excellent,Ammonium Persulfate
16,EPDM,B - Good,Ammonium Persulfate
17,Epoxy,A1 - Excellent,Ammonium Persulfate
18,Fluorocarbon (FKM),A - Excellent,Ammonium Persulfate
19,Hastelloy-C®,B - Good,Ammonium Persulfate
20,Hypalon®,A - Excellent,Ammonium Persulfate
21,Hytrel®,N/A,Ammonium Persulfate
22,Kalrez,A - Excellent,Ammonium Persulfate
23,Kel-F®,A - Excellent,Ammonium Persulfate
24,LDPE,A2 - Excellent,Ammonium Persulfate
25,Natural rubber,A - Excellent,Ammonium Persulfate
26,Neoprene,A - Excellent,Ammonium Persulfate
27,NORYL®,A1 - Excellent,Ammonium Persulfate
28,Nylon,D - Poor,Ammonium Persulfate
29,Polycarbonate,N/A,Ammonium Persulfate
30,Polyetherether Ketone (PEEK),N/A,Ammonium Persulfate
31,Polypropylene,A - Excellent,Ammonium Persulfate
32,Polyurethane,D - Poor,Ammonium Persulfate
33,PPS (Ryton®),N/A,Ammonium Persulfate
34,PTFE,A1 - Excellent,Ammonium Persulfate
35,PVC,A2 - Excellent,Ammonium Persulfate
36,PVDF (Kynar®),A1 - Excellent,Ammonium Persulfate
37,Silicone,D - Poor,Ammonium Persulfate
38,stainless steel - 304,A - Excellent,Ammonium Persulfate
39,stainless steel - 316,B - Good,Ammonium Persulfate
40,Titanium,A - Excellent,Ammonium Persulfate
41,Tygon®,A2 - Excellent,Ammonium Persulfate
42,Viton®,A - Excellent,Ammonium Persulfate
0,,,"Ammonium Phosphate, Dibasic"
1,ABS plastic,A2 - Excellent,"Ammonium Phosphate, Dibasic"
2,Acetal (Delrin®),B2 - Good,"Ammonium Phosphate, Dibasic"
3,Aluminum,B1 - Good,"Ammonium Phosphate, Dibasic"
4,Brass,B1 - Good,"Ammonium Phosphate, Dibasic"
5,Bronze,D - Poor,"Ammonium Phosphate, Dibasic"
6,Buna N (Nitrile),A - Excellent,"Ammonium Phosphate, Dibasic"
7,Carbon graphite,A - Excellent,"Ammonium Phosphate, Dibasic"
8,Carbon Steel,D - Poor,"Ammonium Phosphate, Dibasic"
9,Carpenter 20,A1 - Excellent,"Ammonium Phosphate, Dibasic"
10,Cast iron,D - Poor,"Ammonium Phosphate, Dibasic"
11,Ceramic Al203,N/A,"Ammonium Phosphate, Dibasic"
12,Ceramic magnet,N/A,"Ammonium Phosphate, Dibasic"
13,ChemRaz (FFKM),A - Excellent,"Ammonium Phosphate, Dibasic"
14,Copper,D - Poor,"Ammonium Phosphate, Dibasic"
15,CPVC,A - Excellent,"Ammonium Phosphate, Dibasic"
16,EPDM,A - Excellent,"Ammonium Phosphate, Dibasic"
17,Epoxy,A1 - Excellent,"Ammonium Phosphate, Dibasic"
18,Fluorocarbon (FKM),A - Excellent,"Ammonium Phosphate, Dibasic"
19,Hastelloy-C®,B - Good,"Ammonium Phosphate, Dibasic"
20,Hypalon®,A - Excellent,"Ammonium Phosphate, Dibasic"
21,Hytrel®,N/A,"Ammonium Phosphate, Dibasic"
22,Kalrez,A - Excellent,"Ammonium Phosphate, Dibasic"
23,Kel-F®,A - Excellent,"Ammonium Phosphate, Dibasic"
24,LDPE,A2 - Excellent,"Ammonium Phosphate, Dibasic"
25,Natural rubber,A - Excellent,"Ammonium Phosphate, Dibasic"
26,Neoprene,A - Excellent,"Ammonium Phosphate, Dibasic"
27,NORYL®,A - Excellent,"Ammonium Phosphate, Dibasic"
28,Nylon,C1 - Fair,"Ammonium Phosphate, Dibasic"
29,Polycarbonate,A2 - Excellent,"Ammonium Phosphate, Dibasic"
30,Polyetherether Ketone (PEEK),N/A,"Ammonium Phosphate, Dibasic"
31,Polypropylene,A - Excellent,"Ammonium Phosphate, Dibasic"
32,Polyurethane,N/A,"Ammonium Phosphate, Dibasic"
33,PPS (Ryton®),A - Excellent,"Ammonium Phosphate, Dibasic"
34,PTFE,A2 - Excellent,"Ammonium Phosphate, Dibasic"
35,PVC,A2 - Excellent,"Ammonium Phosphate, Dibasic"
36,PVDF (Kynar®),A - Excellent,"Ammonium Phosphate, Dibasic"
37,Silicone,A - Excellent,"Ammonium Phosphate, Dibasic"
38,stainless steel - 304,B - Good,"Ammonium Phosphate, Dibasic"
39,stainless steel - 316,C - Fair,"Ammonium Phosphate, Dibasic"
40,Titanium,A - Excellent,"Ammonium Phosphate, Dibasic"
