,material,compatibility,chemical
5084,Viton®,A - Excellent,Detergents
5085,Aluminum,A1 - Excellent,Diacetone Alcohol
5086,Brass,A1 - Excellent,Diacetone Alcohol
5087,Bronze,B - Good,Diacetone Alcohol
5088,Buna N (Nitrile),D - Poor,Diacetone Alcohol
5089,Carbon graphite,A - Excellent,Diacetone Alcohol
5090,Carbon Steel,A - Excellent,Diacetone Alcohol
5091,ChemRaz (FFKM),A - Excellent,Diacetone Alcohol
5092,Copper,A - Excellent,Diacetone Alcohol
5093,CPVC,D - Poor,Diacetone Alcohol
5094,EPDM,A - Excellent,Diacetone Alcohol
5095,Epoxy,A - Excellent,Diacetone Alcohol
5096,Fluorocarbon (FKM),D - Poor,Diacetone Alcohol
5097,Hypalon®,A - Excellent,Diacetone Alcohol
5098,Kalrez,A - Excellent,Diacetone Alcohol
5099,Kel-F®,B1 - Good,Diacetone Alcohol
5100,LDPE,A - Excellent,Diacetone Alcohol
5101,Neoprene,D - Poor,Diacetone Alcohol
5102,Nylon,A1 - Excellent,Diacetone Alcohol
5103,Polycarbonate,D - Poor,Diacetone Alcohol
5104,Polypropylene,A1 - Excellent,Diacetone Alcohol
5105,Polyurethane,D - Poor,Diacetone Alcohol
5106,PTFE,A - Excellent,Diacetone Alcohol
5107,PVC,D - Poor,Diacetone Alcohol
5108,PVDF (Kynar®),D - Poor,Diacetone Alcohol
5109,Silicone,D - Poor,Diacetone Alcohol
5110,stainless steel - 304,B1 - Good,Diacetone Alcohol
5111,stainless steel - 316,B - Good,Diacetone Alcohol
5112,Viton®,D - Poor,Diacetone Alcohol
5113,ABS plastic,D - Poor,Dichlorobenzene
5114,Aluminum,B1 - Good,Dichlorobenzene
5115,Bronze,B1 - Good,Dichlorobenzene
5116,Buna N (Nitrile),D - Poor,Dichlorobenzene
5117,Carbon graphite,A2 - Excellent,Dichlorobenzene
5118,Carbon Steel,B - Good,Dichlorobenzene
5119,ChemRaz (FFKM),A - Excellent,Dichlorobenzene
5120,CPVC,D - Poor,Dichlorobenzene
5121,EPDM,D - Poor,Dichlorobenzene
5122,Epoxy,A - Excellent,Dichlorobenzene
5123,Hastelloy-C®,A1 - Excellent,Dichlorobenzene
5124,Hypalon®,D - Poor,Dichlorobenzene
5125,Natural rubber,D - Poor,Dichlorobenzene
5126,Neoprene,D - Poor,Dichlorobenzene
5127,Nylon,D - Poor,Dichlorobenzene
5128,Polycarbonate,D - Poor,Dichlorobenzene
5129,Polyetherether Ketone (PEEK),A - Excellent,Dichlorobenzene
5130,Polypropylene,C1 - Fair,Dichlorobenzene
5131,Polyurethane,D - Poor,Dichlorobenzene
5132,PTFE,A - Excellent,Dichlorobenzene
5133,PVC,D - Poor,Dichlorobenzene
5134,PVDF (Kynar®),A - Excellent,Dichlorobenzene
5135,Silicone,D - Poor,Dichlorobenzene
5136,stainless steel - 316,B1 - Good,Dichlorobenzene
5137,Viton®,C - Fair,Dichlorobenzene
5138,ABS plastic,D - Poor,Dichloroethane
5139,Acetal (Delrin®),A1 - Excellent,Dichloroethane
5140,Aluminum,B1 - Good,Dichloroethane
5141,Brass,B - Good,Dichloroethane
5142,Bronze,D - Poor,Dichloroethane
5143,Buna N (Nitrile),D - Poor,Dichloroethane
5144,Carbon graphite,A - Excellent,Dichloroethane
5145,Carbon Steel,D - Poor,Dichloroethane
5146,Ceramic Al203,A - Excellent,Dichloroethane
5147,ChemRaz (FFKM),A - Excellent,Dichloroethane
5148,Copper,A - Excellent,Dichloroethane
5149,CPVC,D - Poor,Dichloroethane
5150,Epoxy,D - Poor,Dichloroethane
5151,Fluorocarbon (FKM),B - Good,Dichloroethane
5152,Hastelloy-C®,A - Excellent,Dichloroethane
5153,Hypalon®,C - Fair,Dichloroethane
5154,Kalrez,A - Excellent,Dichloroethane
5155,Kel-F®,A2 - Excellent,Dichloroethane
5156,LDPE,C1 - Fair,Dichloroethane
5157,Natural rubber,D - Poor,Dichloroethane
5158,Neoprene,D - Poor,Dichloroethane
5159,NORYL®,A1 - Excellent,Dichloroethane
5160,Nylon,A1 - Excellent,Dichloroethane
5161,Polycarbonate,D - Poor,Dichloroethane
5162,Polyetherether Ketone (PEEK),A - Excellent,Dichloroethane
5163,Polypropylene,D - Poor,Dichloroethane
5164,Polyurethane,D - Poor,Dichloroethane
5165,PTFE,A1 - Excellent,Dichloroethane
5166,PVC,D - Poor,Dichloroethane
5167,PVDF (Kynar®),A - Excellent,Dichloroethane
5168,stainless steel - 304,B - Good,Dichloroethane
5169,stainless steel - 316,B - Good,Dichloroethane
5170,Titanium,B1 - Good,Dichloroethane
5171,Tygon®,D - Poor,Dichloroethane
5172,Viton®,C - Fair,Dichloroethane
5173,Acetal (Delrin®),A - Excellent,Diesel Fuel
5174,Aluminum,A1 - Excellent,Diesel Fuel
5175,Brass,A1 - Excellent,Diesel Fuel
5176,Bronze,A - Excellent,Diesel Fuel
5177,Buna N (Nitrile),A - Excellent,Diesel Fuel
5178,Carbon graphite,A - Excellent,Diesel Fuel
5179,Carbon Steel,A - Excellent,Diesel Fuel
5180,Carpenter 20,A - Excellent,Diesel Fuel
5181,Cast iron,A - Excellent,Diesel Fuel
5182,ChemRaz (FFKM),A - Excellent,Diesel Fuel
5183,Copper,A - Excellent,Diesel Fuel
5184,CPVC,A1 - Excellent,Diesel Fuel
5185,EPDM,D - Poor,Diesel Fuel
5186,Epoxy,A - Excellent,Diesel Fuel
5187,Fluorocarbon (FKM),A - Excellent,Diesel Fuel
5188,Hastelloy-C®,B - Good,Diesel Fuel
5189,Hypalon®,B - Good,Diesel Fuel
5190,Kalrez,A - Excellent,Diesel Fuel
5191,Kel-F®,A1 - Excellent,Diesel Fuel
5192,LDPE,C1 - Fair,Diesel Fuel
5193,Natural rubber,D - Poor,Diesel Fuel
5194,Neoprene,B - Good,Diesel Fuel
5195,NORYL®,D - Poor,Diesel Fuel
5196,Nylon,A - Excellent,Diesel Fuel
5197,Polycarbonate,A2 - Excellent,Diesel Fuel
5198,Polyetherether Ketone (PEEK),A - Excellent,Diesel Fuel
5199,Polypropylene,A1 - Excellent,Diesel Fuel
5200,Polyurethane,C - Fair,Diesel Fuel
5201,PPS (Ryton®),A - Excellent,Diesel Fuel
5202,PTFE,A - Excellent,Diesel Fuel
5203,PVC,A1 - Excellent,Diesel Fuel
5204,PVDF (Kynar®),A - Excellent,Diesel Fuel
5205,Silicone,D - Poor,Diesel Fuel
5206,stainless steel - 304,A1 - Excellent,Diesel Fuel
5207,stainless steel - 316,A1 - Excellent,Diesel Fuel
5208,Titanium,B - Good,Diesel Fuel
5209,Viton®,A - Excellent,Diesel Fuel
5210,ABS plastic,D - Poor,Diethyl Ether
5211,Aluminum,B - Good,Diethyl Ether
5212,Brass,B1 - Good,Diethyl Ether
5213,Bronze,A1 - Excellent,Diethyl Ether
5214,Buna N (Nitrile),D - Poor,Diethyl Ether
5215,Carbon graphite,A2 - Excellent,Diethyl Ether
5216,Carbon Steel,B - Good,Diethyl Ether
5217,ChemRaz (FFKM),A - Excellent,Diethyl Ether
5218,Copper,A - Excellent,Diethyl Ether
5219,CPVC,D - Poor,Diethyl Ether
5220,EPDM,D - Poor,Diethyl Ether
5221,Epoxy,D - Poor,Diethyl Ether
5222,Fluorocarbon (FKM),D - Poor,Diethyl Ether
5223,Hastelloy-C®,B1 - Good,Diethyl Ether
5224,Hypalon®,D - Poor,Diethyl Ether
5225,Hytrel®,C - Fair,Diethyl Ether
5226,Kalrez,A - Excellent,Diethyl Ether
5227,Kel-F®,C - Fair,Diethyl Ether
5228,Natural rubber,D - Poor,Diethyl Ether
5229,Neoprene,D - Poor,Diethyl Ether
5230,Nylon,A1 - Excellent,Diethyl Ether
5231,Polycarbonate,D - Poor,Diethyl Ether
5232,Polyetherether Ketone (PEEK),A - Excellent,Diethyl Ether
5233,Polypropylene,A1 - Excellent,Diethyl Ether
5234,Polyurethane,A - Excellent,Diethyl Ether
5235,PPS (Ryton®),A - Excellent,Diethyl Ether
5236,PTFE,A - Excellent,Diethyl Ether
5237,PVC,D - Poor,Diethyl Ether
5238,PVDF (Kynar®),A1 - Excellent,Diethyl Ether
5239,Silicone,D - Poor,Diethyl Ether
5240,stainless steel - 304,B1 - Good,Diethyl Ether
5241,stainless steel - 316,B2 - Good,Diethyl Ether
5242,Titanium,A1 - Excellent,Diethyl Ether
5243,Viton®,D - Poor,Diethyl Ether
5244,ABS plastic,D - Poor,Diethylamine
5245,Acetal (Delrin®),B - Good,Diethylamine
5246,Aluminum,B - Good,Diethylamine
5247,Brass,A - Excellent,Diethylamine
5248,Bronze,A - Excellent,Diethylamine
5249,Buna N (Nitrile),C - Fair,Diethylamine
5250,Carbon graphite,A - Excellent,Diethylamine
5251,Carbon Steel,D - Poor,Diethylamine
5252,Carpenter 20,A - Excellent,Diethylamine
5253,Cast iron,B - Good,Diethylamine
5254,ChemRaz (FFKM),A - Excellent,Diethylamine
5255,Copper,A - Excellent,Diethylamine
5256,CPVC,D - Poor,Diethylamine
5257,EPDM,B - Good,Diethylamine
5258,Epoxy,A - Excellent,Diethylamine
5259,Fluorocarbon (FKM),D - Poor,Diethylamine
5260,Hastelloy-C®,A - Excellent,Diethylamine
5261,Hypalon®,C - Fair,Diethylamine
5262,Kalrez,A - Excellent,Diethylamine
5263,Kel-F®,A - Excellent,Diethylamine
5264,LDPE,D - Poor,Diethylamine
5265,Natural rubber,A - Excellent,Diethylamine
5266,Neoprene,A - Excellent,Diethylamine
5267,Nylon,A - Excellent,Diethylamine
5268,Polycarbonate,D - Poor,Diethylamine
5269,Polyetherether Ketone (PEEK),A - Excellent,Diethylamine
5270,Polypropylene,A1 - Excellent,Diethylamine
5271,Polyurethane,C - Fair,Diethylamine
5272,PTFE,D - Poor,Diethylamine
5273,PVC,D - Poor,Diethylamine
5274,PVDF (Kynar®),D - Poor,Diethylamine
5275,Silicone,B - Good,Diethylamine
5276,stainless steel - 304,A - Excellent,Diethylamine
5277,stainless steel - 316,A - Excellent,Diethylamine
5278,Titanium,A - Excellent,Diethylamine
5279,Tygon®,C - Fair,Diethylamine
5280,Viton®,A - Excellent,Diethylamine
5281,ABS plastic,B - Good,Diethylene Glycol
5282,Acetal (Delrin®),A1 - Excellent,Diethylene Glycol
5283,Aluminum,B1 - Good,Diethylene Glycol
5284,Buna N (Nitrile),A2 - Excellent,Diethylene Glycol
5285,Carbon graphite,A2 - Excellent,Diethylene Glycol
5286,Carbon Steel,A - Excellent,Diethylene Glycol
5287,Carpenter 20,A - Excellent,Diethylene Glycol
5288,Cast iron,A - Excellent,Diethylene Glycol
5289,ChemRaz (FFKM),A - Excellent,Diethylene Glycol
5290,CPVC,A1 - Excellent,Diethylene Glycol
5291,EPDM,A2 - Excellent,Diethylene Glycol
5292,Epoxy,C - Fair,Diethylene Glycol
5293,Fluorocarbon (FKM),A - Excellent,Diethylene Glycol
5294,Hastelloy-C®,B1 - Good,Diethylene Glycol
5295,Hypalon®,C - Fair,Diethylene Glycol
5296,Kalrez,A - Excellent,Diethylene Glycol
5297,LDPE,B2 - Good,Diethylene Glycol
5298,Natural rubber,A1 - Excellent,Diethylene Glycol
5299,Neoprene,A2 - Excellent,Diethylene Glycol
5300,NORYL®,A1 - Excellent,Diethylene Glycol
5301,Nylon,A1 - Excellent,Diethylene Glycol
5302,Polycarbonate,B1 - Good,Diethylene Glycol
5303,Polypropylene,A2 - Excellent,Diethylene Glycol
5304,Polyurethane,D - Poor,Diethylene Glycol
5305,PTFE,A2 - Excellent,Diethylene Glycol
5306,PVC,C1 - Fair,Diethylene Glycol
5307,PVDF (Kynar®),A - Excellent,Diethylene Glycol
5308,Silicone,B1 - Good,Diethylene Glycol
5309,stainless steel - 304,A1 - Excellent,Diethylene Glycol
5310,stainless steel - 316,A - Excellent,Diethylene Glycol
5311,Titanium,A1 - Excellent,Diethylene Glycol
5312,Tygon®,C1 - Fair,Diethylene Glycol
5313,Viton®,A2 - Excellent,Diethylene Glycol
5314,ABS plastic,D - Poor,Dimethyl Aniline
5315,Acetal (Delrin®),D - Poor,Dimethyl Aniline
5316,Aluminum,A2 - Excellent,Dimethyl Aniline
5317,Buna N (Nitrile),D - Poor,Dimethyl Aniline
5318,Carbon graphite,A2 - Excellent,Dimethyl Aniline
5319,ChemRaz (FFKM),A - Excellent,Dimethyl Aniline
5320,CPVC,D - Poor,Dimethyl Aniline
5321,EPDM,B2 - Good,Dimethyl Aniline
5322,Epoxy,A1 - Excellent,Dimethyl Aniline
5323,Fluorocarbon (FKM),D - Poor,Dimethyl Aniline
5324,Hastelloy-C®,B2 - Good,Dimethyl Aniline
5325,Kalrez,A - Excellent,Dimethyl Aniline
5326,Kel-F®,A2 - Excellent,Dimethyl Aniline
5327,Natural rubber,D - Poor,Dimethyl Aniline
5328,Neoprene,D - Poor,Dimethyl Aniline
5329,NORYL®,D - Poor,Dimethyl Aniline
5330,Nylon,A - Excellent,Dimethyl Aniline
5331,Polycarbonate,D - Poor,Dimethyl Aniline
5332,Polypropylene,D - Poor,Dimethyl Aniline
5333,Polyurethane,D - Poor,Dimethyl Aniline
5334,PPS (Ryton®),A - Excellent,Dimethyl Aniline
5335,PTFE,A - Excellent,Dimethyl Aniline
5336,PVC,D - Poor,Dimethyl Aniline
5337,PVDF (Kynar®),A1 - Excellent,Dimethyl Aniline
5338,Silicone,D - Poor,Dimethyl Aniline
5339,stainless steel - 304,B2 - Good,Dimethyl Aniline
5340,stainless steel - 316,B2 - Good,Dimethyl Aniline
5341,Titanium,A2 - Excellent,Dimethyl Aniline
5342,Tygon®,D - Poor,Dimethyl Aniline
5343,Viton®,D - Poor,Dimethyl Aniline
5344,ABS plastic,D - Poor,Dimethyl Formamide
5345,Acetal (Delrin®),D - Poor,Dimethyl Formamide
5346,Aluminum,A1 - Excellent,Dimethyl Formamide
5347,Buna N (Nitrile),D - Poor,Dimethyl Formamide
5348,Carbon Steel,D - Poor,Dimethyl Formamide
5349,ChemRaz (FFKM),B - Good,Dimethyl Formamide
5350,Copper,A - Excellent,Dimethyl Formamide
5351,CPVC,D - Poor,Dimethyl Formamide
5352,EPDM,B - Good,Dimethyl Formamide
5353,Epoxy,D - Poor,Dimethyl Formamide
5354,Fluorocarbon (FKM),D - Poor,Dimethyl Formamide
5355,Hypalon®,D - Poor,Dimethyl Formamide
5356,Kalrez,A - Excellent,Dimethyl Formamide
5357,Kel-F®,A - Excellent,Dimethyl Formamide
5358,LDPE,A - Excellent,Dimethyl Formamide
5359,Natural rubber,C - Fair,Dimethyl Formamide
5360,Neoprene,D - Poor,Dimethyl Formamide
5361,NORYL®,D - Poor,Dimethyl Formamide
5362,Nylon,A - Excellent,Dimethyl Formamide
5363,Polycarbonate,D - Poor,Dimethyl Formamide
5364,Polyetherether Ketone (PEEK),A - Excellent,Dimethyl Formamide
5365,Polypropylene,A - Excellent,Dimethyl Formamide
5366,Polyurethane,D - Poor,Dimethyl Formamide
5367,PPS (Ryton®),A - Excellent,Dimethyl Formamide
5368,PTFE,A - Excellent,Dimethyl Formamide
5369,PVC,D - Poor,Dimethyl Formamide
5370,PVDF (Kynar®),D - Poor,Dimethyl Formamide
5371,Silicone,C - Fair,Dimethyl Formamide
5372,stainless steel - 304,A - Excellent,Dimethyl Formamide
5373,stainless steel - 316,B - Good,Dimethyl Formamide
5374,Tygon®,D - Poor,Dimethyl Formamide
5375,Viton®,C - Fair,Dimethyl Formamide
5376,Acetal (Delrin®),D - Poor,Diphenyl Oxide
5377,Aluminum,B1 - Good,Diphenyl Oxide
5378,Buna N (Nitrile),A - Excellent,Diphenyl Oxide
5379,Carbon Steel,B - Good,Diphenyl Oxide
5380,Carpenter 20,A - Excellent,Diphenyl Oxide
5381,Cast iron,A - Excellent,Diphenyl Oxide
5382,ChemRaz (FFKM),A - Excellent,Diphenyl Oxide
5383,Copper,A - Excellent,Diphenyl Oxide
5384,EPDM,D - Poor,Diphenyl Oxide
5385,Epoxy,A - Excellent,Diphenyl Oxide
5386,Fluorocarbon (FKM),A - Excellent,Diphenyl Oxide
5387,Hastelloy-C®,B1 - Good,Diphenyl Oxide
5388,Hypalon®,D - Poor,Diphenyl Oxide
5389,Kalrez,A - Excellent,Diphenyl Oxide
5390,Natural rubber,D - Poor,Diphenyl Oxide
5391,Neoprene,D - Poor,Diphenyl Oxide
5392,Polypropylene,D - Poor,Diphenyl Oxide
5393,Polyurethane,D - Poor,Diphenyl Oxide
5394,PPS (Ryton®),A - Excellent,Diphenyl Oxide
5395,PTFE,A1 - Excellent,Diphenyl Oxide
5396,PVC,D - Poor,Diphenyl Oxide
5397,PVDF (Kynar®),B2 - Good,Diphenyl Oxide
5398,Silicone,C - Fair,Diphenyl Oxide
5399,stainless steel - 304,B1 - Good,Diphenyl Oxide
5400,stainless steel - 316,A - Excellent,Diphenyl Oxide
5401,Titanium,A1 - Excellent,Diphenyl Oxide
5402,Tygon®,D - Poor,Diphenyl Oxide
5403,Viton®,A - Excellent,Diphenyl Oxide
5404,Aluminum,B2 - Good,Diphenyl
5405,Brass,B - Good,Diphenyl
5406,Bronze,B - Good,Diphenyl
5407,Buna N (Nitrile),D - Poor,Diphenyl
5408,Carbon Steel,B - Good,Diphenyl
5409,ChemRaz (FFKM),A - Excellent,Diphenyl
5410,Copper,B - Good,Diphenyl
5411,EPDM,D - Poor,Diphenyl
5412,Fluorocarbon (FKM),A - Excellent,Diphenyl
5413,Hastelloy-C®,B - Good,Diphenyl
5414,Hypalon®,B - Good,Diphenyl
5415,Kalrez,A - Excellent,Diphenyl
5416,Kel-F®,B - Good,Diphenyl
5417,Natural rubber,D - Poor,Diphenyl
5418,Neoprene,B - Good,Diphenyl
5419,Polypropylene,D - Poor,Diphenyl
5420,Polyurethane,D - Poor,Diphenyl
5421,PTFE,A - Excellent,Diphenyl
5422,Silicone,D - Poor,Diphenyl
5423,stainless steel - 304,B - Good,Diphenyl
5424,stainless steel - 316,B - Good,Diphenyl
5425,Titanium,B - Good,Diphenyl
5426,Viton®,A2 - Excellent,Diphenyl
5427,Acetal (Delrin®),C - Fair,Dyes
5428,Aluminum,B - Good,Dyes
5429,Brass,A - Excellent,Dyes
5430,Carpenter 20,C - Fair,Dyes
5431,Copper,A - Excellent,Dyes
5432,Epoxy,A - Excellent,Dyes
5433,Neoprene,C - Fair,Dyes
5434,NORYL®,A - Excellent,Dyes
5435,Nylon,A - Excellent,Dyes
5436,Polyurethane,D - Poor,Dyes
5437,PVC,B - Good,Dyes
5438,stainless steel - 304,A - Excellent,Dyes
5439,stainless steel - 316,A - Excellent,Dyes
5440,Tygon®,C - Fair,Dyes
5441,Viton®,A - Excellent,Dyes
5442,ABS plastic,B2 - Good,Epsom Salts (Magnesium Sulfate)
5443,Acetal (Delrin®),B - Good,Epsom Salts (Magnesium Sulfate)
5444,Aluminum,B1 - Good,Epsom Salts (Magnesium Sulfate)
5445,Brass,A - Excellent,Epsom Salts (Magnesium Sulfate)
5446,Bronze,A - Excellent,Epsom Salts (Magnesium Sulfate)
5447,Buna N (Nitrile),A - Excellent,Epsom Salts (Magnesium Sulfate)
5448,Carbon graphite,A - Excellent,Epsom Salts (Magnesium Sulfate)
5449,Carbon Steel,B - Good,Epsom Salts (Magnesium Sulfate)
5450,Carpenter 20,C - Fair,Epsom Salts (Magnesium Sulfate)
5451,Cast iron,A - Excellent,Epsom Salts (Magnesium Sulfate)
5452,Copper,A - Excellent,Epsom Salts (Magnesium Sulfate)
5453,CPVC,A1 - Excellent,Epsom Salts (Magnesium Sulfate)
5454,EPDM,A - Excellent,Epsom Salts (Magnesium Sulfate)
5455,Epoxy,A - Excellent,Epsom Salts (Magnesium Sulfate)
5456,Fluorocarbon (FKM),A - Excellent,Epsom Salts (Magnesium Sulfate)
5457,Hastelloy-C®,B - Good,Epsom Salts (Magnesium Sulfate)
5458,Hypalon®,A - Excellent,Epsom Salts (Magnesium Sulfate)
5459,Kalrez,A - Excellent,Epsom Salts (Magnesium Sulfate)
5460,Kel-F®,A - Excellent,Epsom Salts (Magnesium Sulfate)
5461,LDPE,A2 - Excellent,Epsom Salts (Magnesium Sulfate)
5462,Natural rubber,B - Good,Epsom Salts (Magnesium Sulfate)
5463,Neoprene,A - Excellent,Epsom Salts (Magnesium Sulfate)
5464,NORYL®,A1 - Excellent,Epsom Salts (Magnesium Sulfate)
5465,Nylon,A1 - Excellent,Epsom Salts (Magnesium Sulfate)
5466,Polycarbonate,A1 - Excellent,Epsom Salts (Magnesium Sulfate)
5467,Polyetherether Ketone (PEEK),A - Excellent,Epsom Salts (Magnesium Sulfate)
5468,Polypropylene,A - Excellent,Epsom Salts (Magnesium Sulfate)
5469,Polyurethane,D - Poor,Epsom Salts (Magnesium Sulfate)
5470,PPS (Ryton®),A - Excellent,Epsom Salts (Magnesium Sulfate)
5471,PTFE,A - Excellent,Epsom Salts (Magnesium Sulfate)
5472,PVC,A1 - Excellent,Epsom Salts (Magnesium Sulfate)
5473,PVDF (Kynar®),A - Excellent,Epsom Salts (Magnesium Sulfate)
5474,Silicone,A - Excellent,Epsom Salts (Magnesium Sulfate)
5475,stainless steel - 304,A - Excellent,Epsom Salts (Magnesium Sulfate)
5476,stainless steel - 316,B - Good,Epsom Salts (Magnesium Sulfate)
5477,Titanium,A1 - Excellent,Epsom Salts (Magnesium Sulfate)
5478,Tygon®,B - Good,Epsom Salts (Magnesium Sulfate)
5479,Viton®,A - Excellent,Epsom Salts (Magnesium Sulfate)
5480,Acetal (Delrin®),A1 - Excellent,Ethane
5481,Buna N (Nitrile),A - Excellent,Ethane
5482,Carbon graphite,A - Excellent,Ethane
5483,Carpenter 20,A - Excellent,Ethane
5484,ChemRaz (FFKM),A - Excellent,Ethane
5485,Copper,A - Excellent,Ethane
5486,CPVC,A1 - Excellent,Ethane
5487,EPDM,D - Poor,Ethane
5488,Epoxy,A1 - Excellent,Ethane
5489,Fluorocarbon (FKM),A - Excellent,Ethane
5490,Hypalon®,B - Good,Ethane
5491,Kalrez,A - Excellent,Ethane
5492,Natural rubber,D - Poor,Ethane
5493,Neoprene,B - Good,Ethane
5494,Nylon,D - Poor,Ethane
5495,Polyetherether Ketone (PEEK),B - Good,Ethane
5496,Polypropylene,D - Poor,Ethane
5497,Polyurethane,C - Fair,Ethane
5498,PTFE,A - Excellent,Ethane
5499,PVC,A1 - Excellent,Ethane
5500,PVDF (Kynar®),A - Excellent,Ethane
5501,Silicone,D - Poor,Ethane
5502,stainless steel - 304,A - Excellent,Ethane
5503,stainless steel - 316,A1 - Excellent,Ethane
5504,Tygon®,A - Excellent,Ethane
5505,Viton®,A - Excellent,Ethane
5506,ABS plastic,B1 - Good,Ethanol
5507,Acetal (Delrin®),A1 - Excellent,Ethanol
5508,Aluminum,B - Good,Ethanol
5509,Brass,A - Excellent,Ethanol
5510,Bronze,A - Excellent,Ethanol
5511,Buna N (Nitrile),C - Fair,Ethanol
5512,Carbon graphite,A - Excellent,Ethanol
5513,Carbon Steel,B - Good,Ethanol
5514,Carpenter 20,A - Excellent,Ethanol
5515,Cast iron,B - Good,Ethanol
5516,Ceramic Al203,A - Excellent,Ethanol
5517,ChemRaz (FFKM),A - Excellent,Ethanol
5518,Copper,A - Excellent,Ethanol
5519,CPVC,B - Good,Ethanol
5520,EPDM,A - Excellent,Ethanol
5521,Epoxy,A2 - Excellent,Ethanol
5522,Fluorocarbon (FKM),B - Good,Ethanol
5523,Hastelloy-C®,A - Excellent,Ethanol
5524,Hypalon®,A - Excellent,Ethanol
5525,Kalrez,A - Excellent,Ethanol
5526,Kel-F®,A - Excellent,Ethanol
5527,LDPE,B - Good,Ethanol
5528,Natural rubber,A - Excellent,Ethanol
5529,Neoprene,A - Excellent,Ethanol
5530,NORYL®,A1 - Excellent,Ethanol
5531,Nylon,A1 - Excellent,Ethanol
5532,Polycarbonate,B2 - Good,Ethanol
5533,Polyetherether Ketone (PEEK),A - Excellent,Ethanol
5534,Polypropylene,A - Excellent,Ethanol
5535,Polyurethane,D - Poor,Ethanol
5536,PTFE,A - Excellent,Ethanol
5537,PVC,C - Fair,Ethanol
5538,Silicone,B - Good,Ethanol
5539,stainless steel - 304,A - Excellent,Ethanol
5540,stainless steel - 316,A - Excellent,Ethanol
5541,Titanium,A - Excellent,Ethanol
5542,Tygon®,C - Fair,Ethanol
5543,Viton®,A - Excellent,Ethanol
5544,Acetal (Delrin®),D - Poor,Ethanolamine
5545,Aluminum,B - Good,Ethanolamine
5546,Bronze,B - Good,Ethanolamine
5547,Buna N (Nitrile),B - Good,Ethanolamine
5548,Carbon graphite,A - Excellent,Ethanolamine
5549,Carbon Steel,B - Good,Ethanolamine
5550,Carpenter 20,A - Excellent,Ethanolamine
5551,Ceramic Al203,A - Excellent,Ethanolamine
5552,ChemRaz (FFKM),A - Excellent,Ethanolamine
5553,Copper,D - Poor,Ethanolamine
5554,EPDM,B - Good,Ethanolamine
5555,Epoxy,A1 - Excellent,Ethanolamine
5556,Fluorocarbon (FKM),D - Poor,Ethanolamine
5557,Hastelloy-C®,B - Good,Ethanolamine
5558,Hypalon®,C - Fair,Ethanolamine
5559,Kalrez,A - Excellent,Ethanolamine
5560,Kel-F®,D - Poor,Ethanolamine
5561,Natural rubber,B - Good,Ethanolamine
5562,Neoprene,B - Good,Ethanolamine
5563,NORYL®,A - Excellent,Ethanolamine
5564,Nylon,A - Excellent,Ethanolamine
5565,Polypropylene,D - Poor,Ethanolamine
5566,Polyurethane,C - Fair,Ethanolamine
5567,PPS (Ryton®),A - Excellent,Ethanolamine
5568,PTFE,A1 - Excellent,Ethanolamine
5569,PVC,D - Poor,Ethanolamine
5570,PVDF (Kynar®),C1 - Fair,Ethanolamine
5571,Silicone,B - Good,Ethanolamine
5572,stainless steel - 304,A - Excellent,Ethanolamine
5573,stainless steel - 316,A - Excellent,Ethanolamine
5574,Titanium,B - Good,Ethanolamine
5575,Viton®,D - Poor,Ethanolamine
5576,ABS plastic,D - Poor,Ether
5577,Acetal (Delrin®),A1 - Excellent,Ether
5578,Aluminum,B1 - Good,Ether
5579,Brass,B1 - Good,Ether
5580,Bronze,A - Excellent,Ether
5581,Buna N (Nitrile),D - Poor,Ether
5582,Carbon graphite,A - Excellent,Ether
5583,Carbon Steel,B - Good,Ether
5584,Carpenter 20,A - Excellent,Ether
5585,Cast iron,C - Fair,Ether
5586,ChemRaz (FFKM),A - Excellent,Ether
5587,Copper,A - Excellent,Ether
5588,CPVC,D - Poor,Ether
5589,EPDM,C - Fair,Ether
5590,Epoxy,A1 - Excellent,Ether
5591,Fluorocarbon (FKM),D - Poor,Ether
5592,Hastelloy-C®,B1 - Good,Ether
5593,Hypalon®,D - Poor,Ether
5594,Kalrez,A - Excellent,Ether
5595,Kel-F®,B1 - Good,Ether
5596,LDPE,D - Poor,Ether
5597,Natural rubber,D - Poor,Ether
5598,Neoprene,D - Poor,Ether
5599,NORYL®,D - Poor,Ether
5600,Nylon,A - Excellent,Ether
5601,Polyetherether Ketone (PEEK),A - Excellent,Ether
5602,Polypropylene,D - Poor,Ether
5603,Polyurethane,D - Poor,Ether
5604,PPS (Ryton®),A - Excellent,Ether
5605,PTFE,A - Excellent,Ether
5606,PVC,D - Poor,Ether
5607,PVDF (Kynar®),B1 - Good,Ether
5608,Silicone,D - Poor,Ether
5609,stainless steel - 304,A - Excellent,Ether
5610,stainless steel - 316,A - Excellent,Ether
5611,Titanium,A1 - Excellent,Ether
5612,Tygon®,C - Fair,Ether
5613,Viton®,C - Fair,Ether
5614,ABS plastic,D - Poor,Ethyl Acetate
5615,Acetal (Delrin®),A - Excellent,Ethyl Acetate
5616,Aluminum,A2 - Excellent,Ethyl Acetate
5617,Brass,B - Good,Ethyl Acetate
5618,Bronze,A - Excellent,Ethyl Acetate
